request_id,scenario,prompt_class,arrival_offset_s,start_ts,first_token_ts,end_ts,ttft_ms,e2e_ms,itl_mean_ms,itl_p95_ms,output_chars,approx_output_tokens,prompt_chars,status,error,metadata
c12_000,sweep,sweep_short,0.0,0.00011801719665527344,0.059417009353637695,0.32025980949401855,59.29899215698242,320.1417922973633,9.673146101144644,10.588228702545166,135,28,131,ok,,"{""concurrency"": 12}"
c12_001,sweep,sweep_short,0.0,0.00027441978454589844,0.05946183204650879,0.38576722145080566,59.18741226196289,385.49280166625977,9.591911778305516,10.695838928222656,163,35,131,ok,,"{""concurrency"": 12}"
c12_002,sweep,sweep_short,0.0,0.0003273487091064453,0.059543609619140625,0.2931840419769287,59.21626091003418,292.85669326782227,9.671957596488621,10.537457466125488,118,25,131,ok,,"{""concurrency"": 12}"
c12_003,sweep,sweep_short,0.0,0.0003693103790283203,0.05948948860168457,0.2924375534057617,59.12017822265625,292.0682430267334,9.672569191974143,10.537457466125488,118,25,131,ok,,"{""concurrency"": 12}"
c12_004,sweep,sweep_short,0.0,0.00040650367736816406,0.05047965049743652,0.2821922302246094,50.07314682006836,281.7857265472412,9.576714557150137,10.495352745056152,118,25,131,ok,,"{""concurrency"": 12}"
c12_005,sweep,sweep_short,0.0,0.0004451274871826172,0.050424814224243164,0.28179168701171875,49.97968673706055,281.34655952453613,9.575781614884086,10.495233535766602,118,25,131,ok,,"{""concurrency"": 12}"
c12_006,sweep,sweep_short,0.0,0.0004811286926269531,0.05951833724975586,0.2929198741912842,59.037208557128906,292.4387454986572,9.671916132387908,10.537075996398926,118,25,131,ok,,"{""concurrency"": 12}"
c12_007,sweep,sweep_short,0.0,0.0005171298980712891,0.05045318603515625,0.2820303440093994,49.93605613708496,281.5132141113281,9.577388348786727,10.495400428771973,118,25,131,ok,,"{""concurrency"": 12}"
c12_008,sweep,sweep_short,0.0,0.000553131103515625,0.050305843353271484,0.28138160705566406,49.75271224975586,280.82847595214844,9.574838306592858,10.501837730407715,118,25,131,ok,,"{""concurrency"": 12}"
c12_009,sweep,sweep_short,0.0,0.0005884170532226562,0.05026650428771973,0.2809181213378906,49.67808723449707,280.32970428466797,9.575284045675527,10.50877571105957,118,25,131,ok,,"{""concurrency"": 12}"
c12_010,sweep,sweep_short,0.0,0.0006239414215087891,0.050391197204589844,0.31096386909484863,49.767255783081055,310.33992767333984,9.665525876558744,10.62244176864624,135,28,132,ok,,"{""concurrency"": 12}"
c12_011,sweep,sweep_short,0.0,0.0006601810455322266,0.05935859680175781,0.38604211807250977,58.698415756225586,385.38193702697754,9.59597211895567,10.70857048034668,163,35,132,ok,,"{""concurrency"": 12}"
